protocol_type,src_ip,dst_ip,src_port,dst_port,flag,src_bytes,dst_bytes,duration,count,label
tcp,192.168.1.195,192.168.1.1,57472,41952,ACK,728,4506,0.015587,17,dos
udp,192.168.1.79,239.255.255.250,41420,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,44278,53,OTH,218,386,0.00029,4,normal
udp,192.168.1.35,192.168.1.1,53511,53,OTH,164,196,0.004559,4,xss
udp,192.168.1.79,192.168.1.255,48661,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.17,239.255.255.250,63764,1900,OTH,654,0,2.971189,3,injection
udp,192.168.1.79,239.255.255.250,52575,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,40248,53,OTH,218,386,0.000289,4,normal
tcp,192.168.1.30,192.168.1.184,47440,443,SYN,144,76,0.000197,3,ddos
tcp,192.168.1.31,18.184.104.180,41592,80,ACK,1010,13007,1.560666,18,injection
tcp,192.168.1.180,199.15.84.131,45918,43,ACK,434,2953,0.809564,11,password
tcp,192.168.1.31,192.168.1.152,41058,21,SYN,76,62,0.000328,2,password
tcp,192.168.1.31,192.168.1.190,47874,80,ACK,280,144,0.024716,6,injection
udp,192.168.1.39,192.168.1.1,57573,53,OTH,158,174,0.004238,4,xss
udp,192.168.1.190,205.251.198.139,48188,53,OTH,102,189,0.024832,2,normal
udp,192.168.1.190,58.65.254.73,19759,53,OTH,85,1237,0.178413,2,password
tcp,192.168.1.32,192.168.1.180,2770,20878,SYN,64,0,0.0,1,scanning
tcp,192.168.1.30,192.168.1.190,59548,80,SYN,144,76,0.000301,3,ddos
tcp,192.168.1.39,192.168.1.195,4838,4838,SYN,6200,0,0.168825,100,dos
udp,192.168.1.152,192.168.1.190,58827,53,OTH,89,355,2.099814,2,normal
tcp,192.168.1.35,176.28.50.165,46466,80,ACK,2355,660,1.019293,12,xss
udp,192.168.1.152,91.189.89.199,38875,123,OTH,92,92,0.820076,2,normal
tcp,192.168.1.31,192.168.1.190,45862,80,ACK,495,999,0.001745,10,password
udp,192.168.1.17,239.255.255.250,49178,1900,OTH,868,0,2.97829,4,normal
udp,192.168.1.190,202.12.31.53,41741,53,OTH,93,289,0.014254,2,injection
udp,192.168.1.79,192.168.1.255,54772,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,33119,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.39,192.168.1.1,35931,53,OTH,158,174,0.014732,4,xss
udp,192.168.1.152,192.168.1.190,59225,53,OTH,218,386,0.000258,4,normal
tcp,192.168.1.180,185.36.4.9,42308,43,ACK,433,3073,0.98752,12,password
udp,192.168.1.79,192.168.1.255,57675,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,43194,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,56231,15600,OTH,158,0,1986.148918,2,normal
udp,192.168.1.152,192.168.1.190,39508,53,OTH,218,386,0.00026,4,normal
udp,192.168.1.152,192.168.1.190,53046,53,OTH,218,386,0.000223,4,normal
udp,192.168.1.190,178.63.120.205,49647,53,OTH,94,165,0.329632,2,injection
tcp,192.168.1.30,192.168.1.190,40000,80,ACK,515,3510,0.004741,12,password
tcp,192.168.1.30,192.168.1.195,46318,80,ACK,479,2313,0.018432,10,password
udp,192.168.1.195,192.168.1.190,64784,53,OTH,70,145,0.633547,2,normal
udp,192.168.1.79,192.168.1.255,44894,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.32,192.168.1.180,42010,24337,SYN,64,0,0.0,1,scanning
udp,192.168.1.190,37.209.194.2,35622,53,OTH,96,317,0.03225,2,normal
tcp,192.168.1.30,192.168.1.195,47060,80,ACK,473,1288,0.059256,10,password
udp,192.168.1.190,193.108.91.240,60059,53,OTH,89,312,0.010933,2,injection
udp,192.168.1.79,239.255.255.250,39242,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,91.189.89.199,48426,123,OTH,92,92,0.405472,2,normal
tcp,192.168.1.195,192.168.1.79,53108,9197,ACK,492,2184,0.024414,13,ransomware
tcp,192.168.1.31,192.168.1.190,46188,80,ACK,495,999,0.002524,10,password
udp,192.168.1.152,192.168.1.190,39779,53,OTH,218,386,0.000205,4,normal
udp,192.168.1.79,239.255.255.250,33073,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,51752,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.152,35.244.179.255,38782,443,PSH,2810,2162,171.286943,39,normal
tcp,192.168.1.180,192.0.32.59,42556,43,ACK,366,856,0.536507,10,ddos
udp,192.168.1.79,192.168.1.255,47955,15600,OTH,79,0,0.0,1,injection
udp,192.168.1.79,192.168.1.255,58265,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,48975,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,58112,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.184,42472,443,SYN,144,76,3.5e-05,3,ddos
tcp,192.168.1.30,192.168.1.190,55552,80,SYN,144,76,0.000207,3,ddos
udp,192.168.1.190,130.149.7.7,16014,53,OTH,85,378,0.310775,2,injection
udp,192.168.1.152,192.168.1.190,44918,53,OTH,218,386,0.000239,4,normal
udp,192.168.1.193,239.255.255.250,55157,1900,OTH,651,0,2.685131,3,normal
udp,192.168.1.79,192.168.1.255,60950,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.35,192.168.1.1,59212,53,OTH,164,196,0.002999,4,xss
tcp,192.168.1.32,192.168.1.180,21397,23255,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,43614,15600,OTH,158,0,408.152156,2,normal
tcp,192.168.1.195,213.165.242.10,50155,80,ACK,254,130,5.841985,6,injection
tcp,192.168.1.152,216.58.199.74,38406,443,ACK,335,204,0.04394,7,normal
udp,192.168.1.79,192.168.1.255,32833,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,96.7.49.129,63087,53,OTH,110,126,0.184876,2,normal
tcp,192.168.1.30,192.168.1.195,46614,80,ACK,473,1226,0.009286,9,password
udp,192.168.1.46,224.0.0.252,53219,5355,OTH,77,0,0.0,1,normal
udp,192.168.1.6,239.255.255.250,33492,1900,OTH,507,0,0.613423,3,injection
udp,192.168.1.152,192.168.1.190,59364,53,OTH,218,386,0.000257,4,normal
udp,192.168.1.180,192.168.1.190,59040,53,OTH,80,420,0.000576,2,ransomware
udp,192.168.1.79,239.255.255.250,46077,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,59531,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.103,224.0.0.252,51215,5355,OTH,154,0,0.410628,2,normal
tcp,192.168.1.31,192.168.1.152,49290,80,ACK,576,3924,0.054529,12,injection
udp,192.168.1.190,184.85.248.128,9349,53,OTH,115,137,0.135678,2,normal
tcp,192.168.1.32,192.168.1.195,18425,16745,SYN,64,0,0.0,1,scanning
tcp,192.168.1.31,192.168.1.190,45902,80,ACK,515,3449,0.002304,12,password
udp,192.168.1.17,192.168.1.255,138,138,OTH,245,0,0.0,1,injection
udp,192.168.1.190,128.63.2.53,46671,53,OTH,72,1141,0.318126,2,normal
udp,192.168.1.79,239.255.255.250,33124,15600,OTH,79,0,0.0,1,normal
udp,172.17.11.123,224.0.0.251,5353,5353,OTH,309,0,2.048811,3,normal
udp,127.0.0.1,127.0.0.1,45361,53,OTH,156,361,0.000137,4,normal
udp,192.168.1.39,192.168.1.1,34411,53,OTH,158,174,0.005931,4,xss
udp,192.168.1.195,8.8.8.8,64403,53,OTH,79,95,0.187931,2,injection
udp,192.168.1.195,224.0.0.252,59439,5355,OTH,154,0,3.1e-05,2,injection
tcp,192.168.1.30,192.168.1.190,40700,80,ACK,503,999,0.001826,10,password
tcp,192.168.1.32,192.168.1.195,55003,50649,SYN,64,0,0.0,1,scanning
udp,192.168.1.152,192.168.1.190,46933,53,OTH,218,386,0.000612,4,normal
udp,192.168.1.79,239.255.255.250,41138,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,47256,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,33151,53,OTH,218,386,0.000188,4,normal
tcp,192.168.1.32,192.168.1.195,8288,9852,SYN,64,0,0.0,1,scanning
tcp,192.168.1.31,18.184.104.180,41642,80,ACK,638,13007,1.477472,18,injection
tcp,192.168.1.31,192.168.1.190,47674,80,ACK,583,2335,0.019214,11,injection
udp,192.168.1.17,239.255.255.250,54553,1900,OTH,868,0,2.981513,4,normal
udp,192.168.1.39,192.168.1.1,52240,53,OTH,158,174,0.002082,4,xss
udp,192.168.1.193,192.168.1.190,57245,53,OTH,82,315,0.000764,2,ransomware
udp,192.168.1.79,192.168.1.255,56012,15600,OTH,158,0,84702.923797,2,normal
udp,192.168.1.79,239.255.255.250,52754,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.35,192.168.1.190,50534,80,ACK,2904,1534,0.136008,11,xss
udp,172.17.8.175,239.255.255.250,50085,1900,OTH,835,0,7.991641,5,normal
tcp,192.168.1.39,18.194.169.124,41040,80,ACK,625,404,0.999592,10,xss
udp,192.168.1.79,192.168.1.255,38096,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,47563,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,45984,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.190,47196,80,ACK,501,891,0.003309,10,password
tcp,192.168.1.31,18.184.104.180,41562,80,ACK,808,13007,1.616844,17,injection
udp,192.168.1.79,192.168.1.255,49070,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.184,192.168.1.184,8080,4972,SYN,7440,0,0.209429,120,dos
udp,192.168.1.152,192.168.1.190,44846,53,OTH,218,386,0.000356,4,normal
tcp,192.168.1.31,192.168.1.190,45766,80,ACK,501,891,0.001521,10,password
tcp,192.168.1.35,216.58.196.142,45902,443,PSH,178,112,0.053946,3,xss
tcp,192.168.1.32,192.168.1.195,40083,21305,SYN,64,0,0.0,1,scanning
tcp,192.168.1.32,192.168.1.195,28400,61832,SYN,64,0,0.0,1,scanning
udp,192.168.1.103,224.0.0.252,55856,5355,OTH,154,0,0.410459,2,normal
tcp,192.168.1.195,192.168.1.1,50063,49152,ACK,501,1301,0.206306,10,injection
tcp,192.168.1.30,192.168.1.190,60814,80,SYN,144,76,0.00036,3,ddos
udp,192.168.1.31,192.168.1.1,58174,53,OTH,140,140,0.002803,4,injection
tcp,192.168.1.194,192.168.1.194,80,4967,SYN,7440,0,0.259156,120,dos
udp,192.168.1.180,192.168.1.190,49112,53,OTH,166,663,0.1735,4,injection
tcp,192.168.1.30,18.184.104.180,42026,80,ACK,649,13007,1.567519,18,injection
udp,192.168.1.190,192.41.162.30,5933,53,OTH,88,887,0.243941,2,password
tcp,192.168.1.30,192.168.1.194,4969,4969,SYN,6200,6200,0.175017,200,dos
udp,192.168.1.17,224.0.0.251,5353,5353,OTH,168,0,0.933962,2,normal
tcp,192.168.1.190,192.168.1.190,4972,4972,SYN,7440,0,0.251063,120,dos
tcp,192.168.1.30,52.59.177.21,35722,80,ACK,732,13007,1.667201,18,injection
udp,192.168.1.79,192.168.1.255,60592,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.32,192.168.1.195,61415,10078,SYN,64,0,0.0,1,scanning
tcp,192.168.1.31,192.168.1.152,49060,80,ACK,584,3856,0.062045,11,injection
udp,192.168.1.180,192.168.1.190,56632,53,OTH,83,405,0.000672,2,password
udp,192.168.1.79,239.255.255.250,48391,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,54416,53,OTH,218,386,0.000246,4,normal
udp,192.168.1.79,239.255.255.250,52053,15600,OTH,79,0,0.0,1,injection
tcp,192.168.1.31,192.168.1.190,47644,80,ACK,597,2335,0.031004,11,injection
tcp,192.168.1.35,192.168.1.195,38706,80,ACK,723,1576,0.035975,11,xss
udp,192.168.1.190,103.49.81.14,63497,53,OTH,88,951,0.244361,2,injection
udp,192.168.1.152,192.168.1.190,52597,53,OTH,218,386,0.000274,4,normal
udp,192.168.1.79,192.168.1.255,55003,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,44904,15600,OTH,77,0,0.0,1,ransomware
udp,192.168.1.195,192.168.1.190,53885,53,OTH,91,249,0.565708,2,normal
udp,192.168.1.180,192.168.1.190,33952,53,OTH,94,142,0.000574,2,ransomware
udp,192.168.1.79,239.255.255.250,57409,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,55502,80,SYN,144,76,0.00028,3,ddos
udp,192.168.1.190,203.119.86.101,21721,53,OTH,92,423,0.022842,2,password
tcp,192.168.1.30,192.168.1.195,46702,80,ACK,465,1226,0.008837,9,password
udp,192.168.1.1,192.168.1.195,50015,63503,OTH,326,0,0.0,1,injection
udp,192.168.1.79,192.168.1.255,39210,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.32,192.168.1.180,29911,20842,SYN,64,0,0.0,1,scanning
udp,192.168.1.152,192.168.1.190,53657,53,OTH,218,386,0.00022,4,normal
tcp,192.168.1.30,192.168.1.184,42582,443,SYN,144,76,4e-06,3,ddos
udp,192.168.1.79,192.168.1.195,58670,58773,OTH,366,0,0.0,1,injection
udp,192.168.1.79,239.255.255.250,60022,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,18.184.104.180,41636,80,ACK,742,13007,1.503919,18,injection
tcp,192.168.1.30,192.168.1.193,4975,4975,SYN,6200,6200,0.181594,200,dos
udp,192.168.1.79,192.168.1.255,57525,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,49227,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,192.33.4.12,22610,53,OTH,72,1141,0.171874,2,normal
tcp,192.168.1.35,192.168.1.195,39162,80,ACK,794,1576,0.017991,11,xss
udp,192.168.1.193,192.168.1.190,55748,53,OTH,95,336,0.121131,2,ransomware
udp,192.168.1.152,192.168.1.190,35620,53,OTH,218,386,0.000194,4,normal
udp,192.168.1.190,216.239.32.109,65315,53,OTH,111,127,0.190817,2,normal
tcp,192.168.1.195,192.168.1.195,4832,4832,SYN,7440,0,0.250136,120,dos
udp,192.168.1.79,239.255.255.250,33235,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,49059,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,47363,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.103,224.0.0.252,54501,5355,OTH,154,0,0.410382,2,normal
tcp,192.168.1.31,18.184.104.180,41646,80,ACK,593,13007,1.449753,17,injection
tcp,192.168.1.32,192.168.1.195,44191,15457,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,50483,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,53381,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,55296,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.1,52272,41952,ACK,1065,4522,1.19306,22,normal
udp,192.168.1.190,208.84.2.53,27469,53,OTH,117,271,0.02378,2,normal
tcp,192.168.1.30,192.168.1.184,43182,443,SYN,144,76,5e-06,3,ddos
udp,192.168.1.152,192.168.1.190,46771,53,OTH,218,386,0.000213,4,normal
tcp,192.168.1.39,176.28.50.165,4836,4836,SYN,12400,0,0.224919,200,dos
udp,192.168.1.152,192.168.1.190,55423,53,OTH,218,386,0.000344,4,normal
udp,192.168.1.79,239.255.255.250,52674,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.180,192.0.32.59,56138,43,SYN,224,74,0.176938,4,ransomware
udp,192.168.1.190,193.0.14.129,59133,53,OTH,83,1211,0.06487,2,normal
udp,192.168.1.195,192.168.1.190,57891,53,OTH,91,514,0.471818,2,normal
udp,192.168.1.79,192.168.1.255,33754,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,53898,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,33828,80,SYN,144,76,4e-06,3,ddos
udp,192.168.1.79,192.168.1.255,39483,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.184,48086,443,SYN,144,76,0.000418,3,ddos
tcp,192.168.1.31,192.168.1.180,7829,1552,SYN,64,0,0.0,1,scanning
udp,192.168.1.190,23.47.73.85,42954,53,OTH,96,141,0.124155,2,normal
udp,192.168.1.79,192.168.1.255,58861,15600,OTH,79,0,0.0,1,injection
udp,192.168.1.152,192.168.1.190,56325,53,OTH,218,386,0.000401,4,normal
udp,172.17.0.3,192.168.1.190,51130,53,OTH,168,724,0.00059,4,password
tcp,192.168.1.30,192.168.1.190,59122,80,SYN,144,76,0.000265,3,ddos
udp,192.168.1.79,239.255.255.250,33812,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,55672,80,SYN,144,76,0.000364,3,ddos
udp,192.168.1.195,192.168.1.190,57273,53,OTH,70,145,7.6e-05,2,normal
tcp,192.168.1.30,192.168.1.152,33202,21,SYN,76,62,0.000348,2,password
tcp,192.168.1.32,192.168.1.180,26170,22408,SYN,64,0,0.0,1,scanning
udp,192.168.1.195,239.255.255.250,60712,1900,OTH,5882,0,14.827458,34,injection
tcp,192.168.1.32,192.168.1.180,34661,22004,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,41371,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.194,45678,80,ACK,620,1404,0.092235,10,ddos
udp,192.168.1.180,192.168.1.190,36045,53,OTH,87,161,0.035787,2,password
udp,192.168.1.152,192.168.1.190,44233,53,OTH,218,386,0.000231,4,normal
udp,192.168.1.39,192.168.1.1,55288,53,OTH,158,174,0.007597,4,xss
tcp,192.168.1.35,192.168.1.190,50792,80,ACK,3726,1852,0.175934,13,xss
udp,192.168.1.152,192.168.1.190,41572,53,OTH,218,386,0.000276,4,normal
udp,192.168.1.79,192.168.1.255,34385,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,46845,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,65.22.199.1,2006,53,OTH,89,770,0.025239,2,injection
udp,192.168.1.79,192.168.1.255,37283,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,47176,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.184,54504,21,SYN,76,62,0.00013,2,password
udp,192.168.1.152,192.168.1.190,44624,53,OTH,218,386,0.000255,4,normal
tcp,192.168.1.195,192.168.1.1,57471,41952,ACK,997,4584,0.738474,22,dos
udp,127.0.0.1,127.0.0.1,33791,53,OTH,156,361,0.000145,4,normal
udp,192.168.1.152,192.168.1.190,42640,53,OTH,156,361,0.000317,4,normal
udp,192.168.1.190,91.189.91.139,11707,53,OTH,105,166,0.360364,2,normal
udp,192.168.1.152,192.168.1.190,53759,53,OTH,218,386,0.000255,4,normal
udp,192.168.1.79,192.168.1.255,55994,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,51061,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.180,64.99.62.11,50826,43,ACK,503,4310,1.014275,14,password
udp,192.168.1.31,192.168.1.1,43178,53,OTH,79,111,0.001652,2,dos
tcp,192.168.1.32,192.168.1.195,13925,61101,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,59442,15600,OTH,79,0,0.0,1,injection
tcp,192.168.1.32,192.168.1.195,8131,6244,SYN,64,0,0.0,1,scanning
udp,192.168.1.195,8.8.8.8,52349,53,OTH,93,229,0.141493,2,normal
udp,192.168.1.152,192.168.1.190,42686,53,OTH,218,386,0.00025,4,normal
udp,192.168.1.30,192.168.1.1,45538,53,OTH,81,97,0.002691,2,dos
udp,192.168.1.152,192.168.1.190,53648,53,OTH,218,386,0.288887,4,normal
udp,192.168.1.79,192.168.1.255,44589,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,36449,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.35,192.168.1.195,39072,80,ACK,772,1576,0.039561,11,xss
tcp,192.168.1.30,192.168.1.180,52968,49857,SYN,64,0,0.0,1,scanning
udp,192.168.1.152,192.168.1.190,41290,53,OTH,218,386,0.00034,4,normal
tcp,192.168.1.30,52.59.177.21,36086,80,ACK,664,13007,1.283093,18,injection
tcp,192.168.1.30,192.168.1.195,39133,3130,SYN,64,0,0.0,1,scanning
udp,192.168.1.152,91.189.89.199,60228,123,OTH,92,92,1.262678,2,normal
udp,192.168.1.30,192.168.1.1,44939,53,OTH,79,111,0.002625,2,dos
tcp,192.168.1.31,18.184.104.180,41610,80,ACK,569,13007,1.522277,17,injection
udp,192.168.1.190,193.108.88.128,55784,53,OTH,122,140,0.013299,2,normal
tcp,192.168.1.31,192.168.1.190,47720,80,ACK,686,2335,0.013312,11,injection
udp,192.168.1.79,192.168.1.255,60629,15600,OTH,79,0,0.0,1,injection
udp,192.168.1.35,192.168.1.1,36706,53,OTH,158,174,0.004579,4,xss
tcp,192.168.1.35,192.168.1.195,38576,80,ACK,721,1576,0.053884,11,xss
tcp,192.168.1.30,192.168.1.184,48010,443,SYN,144,76,5e-06,3,ddos
udp,192.168.1.190,203.119.95.53,28380,53,OTH,91,567,0.020761,2,password
tcp,192.168.1.30,192.168.1.195,47566,80,ACK,479,2313,0.021329,10,password
tcp,192.168.1.184,192.168.1.184,8080,4836,SYN,7440,0,0.212022,120,dos
udp,192.168.1.190,184.26.160.131,61319,53,OTH,115,136,1.054922,2,normal
tcp,192.168.1.31,176.28.50.165,45734,80,ACK,280,144,50.267042,6,injection
tcp,192.168.1.30,192.168.1.190,53792,80,SYN,144,76,0.000509,3,ddos
tcp,192.168.1.31,18.184.104.180,41656,80,ACK,706,13007,1.431915,18,injection
tcp,192.168.1.30,192.168.1.195,11260,23538,SYN,64,0,0.0,1,scanning
udp,192.168.1.39,192.168.1.1,57939,53,OTH,158,174,0.004358,4,xss
udp,192.168.1.79,192.168.1.255,48303,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,41251,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,176.28.50.165,45808,80,ACK,649,2574,1.722549,12,injection
tcp,192.168.1.39,192.168.1.190,4834,4834,SYN,6200,0,0.250532,100,dos
udp,192.168.1.79,192.168.1.255,35843,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,37057,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,43248,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,57572,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,33288,80,SYN,144,76,0.000427,3,ddos
udp,192.168.1.190,192.5.5.241,28020,53,OTH,85,852,0.242693,2,normal
udp,192.168.1.79,239.255.255.250,37263,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,39823,53,OTH,218,386,0.00028,4,normal
udp,192.168.1.79,239.255.255.250,41777,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,199.7.68.1,59065,53,OTH,89,213,0.012074,2,password
tcp,192.168.1.35,176.28.50.165,47478,80,ACK,3186,660,1.129678,12,xss
udp,192.168.1.152,192.168.1.190,35657,53,OTH,218,386,0.00035,4,normal
tcp,192.168.1.30,192.168.1.184,46958,443,SYN,144,76,0.000262,3,ddos
udp,127.0.0.1,127.0.0.1,54331,53,OTH,156,361,0.000271,4,normal
tcp,192.168.1.32,192.168.1.195,22968,50334,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,35825,15600,OTH,79,0,0.0,1,normal
udp,127.0.0.1,127.0.0.1,39206,53,OTH,156,361,0.000122,4,normal
udp,192.168.1.79,192.168.1.255,33614,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.32,192.168.1.180,58760,1785,SYN,64,0,0.0,1,scanning
tcp,192.168.1.31,192.168.1.190,47826,80,ACK,597,2335,0.011704,11,injection
udp,192.168.1.152,91.189.89.199,32838,123,OTH,92,92,0.317845,2,normal
udp,192.168.1.79,239.255.255.250,35338,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.190,47146,80,ACK,649,2335,0.007553,11,injection
udp,192.168.1.190,156.154.102.3,13470,53,OTH,96,889,0.01226,2,injection
tcp,192.168.1.184,192.168.1.184,8080,4970,SYN,7440,0,0.17913,120,dos
udp,192.168.1.79,239.255.255.250,59959,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.39,192.168.1.184,4841,4841,SYN,6200,0,0.169753,100,dos
tcp,192.168.1.30,192.168.1.180,47101,8258,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,46902,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.1,50102,41952,ACK,997,4584,0.732097,22,injection
udp,192.168.1.103,224.0.0.252,49181,5355,OTH,154,0,0.410974,2,normal
tcp,192.168.1.195,192.168.1.79,50017,9197,ACK,579,16394,0.013037,20,injection
udp,192.168.1.31,192.168.1.1,37820,53,OTH,81,97,0.005565,2,dos
udp,192.168.1.190,216.239.32.10,17856,53,OTH,94,122,0.102805,2,injection
udp,192.168.1.79,239.255.255.250,42351,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,47029,53,OTH,218,386,0.000217,4,normal
udp,192.168.1.152,192.168.1.190,35255,53,OTH,218,386,0.000198,4,normal
udp,192.168.1.79,239.255.255.250,53659,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.35,176.28.50.165,46488,80,ACK,2991,660,1.060265,12,xss
udp,192.168.1.79,239.255.255.250,41788,15600,OTH,79,0,0.0,1,normal
other,192.168.1.190,192.112.36.4,0,0,OTH,592,0,0.0,1,normal
udp,192.168.1.31,192.168.1.1,41521,53,OTH,140,140,0.003293,4,injection
tcp,192.168.1.31,192.168.1.195,38276,80,ACK,473,1226,0.007933,9,password
udp,192.168.1.79,239.255.255.250,40121,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,216.239.34.105,36579,53,OTH,86,381,0.105703,2,injection
tcp,192.168.1.32,192.168.1.195,13931,42206,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,56889,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.32,192.168.1.195,15041,35228,SYN,64,0,0.0,1,scanning
tcp,192.168.1.31,192.168.1.184,60208,21,SYN,76,62,0.000112,2,password
tcp,192.168.1.31,192.168.1.195,51876,80,ACK,479,2375,0.12398,11,password
udp,192.168.1.6,239.255.255.250,58613,1900,OTH,507,0,0.614143,3,injection
udp,127.0.0.1,127.0.0.1,60318,53,OTH,156,361,0.000228,4,normal
tcp,192.168.1.30,192.168.1.190,60380,80,SYN,144,76,0.000253,3,ddos
udp,192.168.1.195,8.8.8.8,61033,53,OTH,75,91,0.304101,2,injection
tcp,192.168.1.35,192.168.1.190,50180,80,ACK,1950,1281,0.161581,12,xss
tcp,192.168.1.31,192.168.1.190,47676,80,ACK,621,2335,0.027132,11,injection
tcp,192.168.1.31,192.168.1.190,47724,80,ACK,604,2335,0.012387,11,injection
udp,192.168.1.79,239.255.255.250,57877,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.180,192.168.1.190,41724,53,OTH,82,422,0.000726,2,password
tcp,192.168.1.193,192.168.1.195,50299,5357,ACK,1320,2674,0.016593,11,injection
udp,192.168.1.79,192.168.1.255,58428,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.35,192.168.1.1,40088,53,OTH,158,174,0.002659,4,xss
