protocol_type,src_ip,dst_ip,src_port,dst_port,flag,src_bytes,dst_bytes,duration,count,label
udp,192.168.1.152,91.189.89.199,37843,123,OTH,92,92,0.942165,2,normal
udp,192.168.1.79,192.168.1.255,35998,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.35,52.28.231.150,39220,80,ACK,719,404,1.026186,10,xss
udp,192.168.1.79,239.255.255.250,58031,15600,OTH,79,0,0.0,1,normal
udp,172.17.11.102,224.0.0.251,5353,5353,OTH,103,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,53788,15600,OTH,158,0,4278.49744,2,normal
tcp,192.168.1.35,192.168.1.190,50522,80,ACK,3435,1689,0.161682,12,xss
udp,127.0.0.1,127.0.0.1,43118,53,OTH,156,361,0.000119,4,normal
tcp,192.168.1.30,192.168.1.190,33888,80,SYN,144,76,0.000382,3,ddos
tcp,192.168.1.30,192.168.1.190,59044,80,SYN,144,76,0.00124,3,ddos
udp,192.168.1.39,192.168.1.1,56098,53,OTH,158,174,0.004052,4,xss
udp,192.168.1.79,192.168.1.255,43929,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.79,50336,9197,ACK,523,17436,0.023424,20,injection
tcp,192.168.1.30,192.168.1.195,64974,49957,SYN,64,0,0.0,1,scanning
udp,192.168.1.190,192.5.5.241,41493,53,OTH,87,1218,0.012757,2,normal
tcp,192.168.1.30,192.168.1.190,59374,80,SYN,144,76,0.000372,3,ddos
tcp,192.168.1.193,52.26.103.165,49170,443,ACK,60,60,0.209648,2,ransomware
tcp,192.168.1.32,192.168.1.195,61674,26168,SYN,64,0,0.0,1,scanning
udp,192.168.1.35,192.168.1.1,60985,53,OTH,164,196,1.1e-05,4,xss
udp,192.168.1.79,192.168.1.255,47813,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.180,192.168.1.190,37178,53,OTH,171,572,0.242418,4,ransomware
udp,192.168.1.79,239.255.255.250,52575,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,52.59.177.21,35396,80,ACK,904,13007,1.667414,18,injection
udp,192.168.1.79,239.255.255.250,57409,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.103,224.0.0.252,60426,5355,OTH,154,0,0.410913,2,normal
tcp,192.168.1.35,176.28.50.165,46172,80,ACK,4734,726,1.024241,14,xss
tcp,192.168.1.30,192.168.1.190,39538,80,ACK,503,999,0.001643,10,password
udp,192.168.1.79,239.255.255.250,55066,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.17,239.255.255.250,57073,1900,OTH,868,0,0.264594,4,normal
udp,192.168.1.190,205.251.198.139,25908,53,OTH,102,303,0.025289,2,normal
udp,192.168.1.79,192.168.1.255,41467,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,52659,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,42888,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,44137,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.190,34438,80,ACK,583,3229,0.002052,12,password
udp,192.168.1.152,192.168.1.190,37685,53,OTH,218,386,0.00028,4,normal
udp,192.168.1.152,192.168.1.190,48723,53,OTH,218,386,0.000194,4,normal
udp,192.168.1.79,239.255.255.250,44904,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.35,192.168.1.1,44592,53,OTH,164,196,0.016701,4,xss
udp,192.168.1.190,199.7.83.42,8061,53,OTH,72,1141,0.061666,2,normal
udp,192.168.1.30,192.168.1.1,35718,53,OTH,98,98,0.002649,2,ddos
udp,192.168.1.152,192.168.1.190,34935,53,OTH,218,386,0.0002,4,normal
udp,192.168.1.79,192.168.1.255,37377,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,39585,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,176.28.50.165,45860,80,ACK,280,144,49.393602,6,injection
udp,192.168.1.190,205.251.197.203,12476,53,OTH,120,204,0.169392,2,normal
tcp,192.168.1.30,192.168.1.190,55140,80,SYN,144,76,0.002049,3,ddos
tcp,192.168.1.30,192.168.1.184,47494,443,SYN,144,76,0.000203,3,ddos
udp,192.168.1.79,192.168.1.255,57675,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,47277,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,52120,53,OTH,218,386,0.00032,4,normal
tcp,192.168.1.30,192.168.1.194,45802,80,ACK,212,76,3.8442,4,ddos
tcp,192.168.1.195,192.168.1.79,53099,9197,ACK,573,17406,0.026565,21,ransomware
udp,192.168.1.152,192.168.1.190,36669,53,OTH,218,386,0.251161,4,normal
tcp,192.168.1.31,192.168.1.190,33264,80,ACK,515,3449,0.005765,12,password
tcp,192.168.1.39,176.28.50.165,41616,80,ACK,2673,660,1.117373,12,xss
tcp,192.168.1.32,192.168.1.195,31211,29203,SYN,64,0,0.0,1,scanning
tcp,192.168.1.35,192.168.1.195,38768,80,ACK,766,1576,0.037657,11,xss
tcp,192.168.1.31,192.168.1.152,40556,80,ACK,495,3924,0.004424,12,password
tcp,192.168.1.30,192.168.1.195,4968,4968,SYN,6200,0,0.168342,100,dos
tcp,192.168.1.30,192.168.1.195,24658,11828,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,49455,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.35,192.168.1.190,50570,80,ACK,2241,1378,0.174504,12,xss
udp,192.168.1.180,192.168.1.190,45078,53,OTH,83,405,0.000756,2,password
udp,192.168.1.152,192.168.1.190,60021,53,OTH,218,386,0.00026,4,normal
tcp,192.168.1.35,192.168.1.195,39652,80,ACK,738,1576,0.051098,11,xss
udp,192.168.1.79,239.255.255.250,56231,15600,OTH,158,0,1986.148918,2,normal
tcp,192.168.1.30,192.168.1.184,49680,80,ACK,443,383,0.002342,7,ddos
udp,192.168.1.30,192.168.1.1,43168,53,OTH,102,102,0.002598,2,ddos
udp,192.168.1.79,239.255.255.250,34141,15600,OTH,79,0,0.0,1,password
tcp,192.168.1.30,192.168.1.152,4965,4965,SYN,3720,3720,0.117274,120,dos
udp,192.168.1.190,162.159.0.33,3666,53,OTH,95,221,0.032302,2,injection
tcp,192.168.1.32,192.168.1.195,32768,26281,SYN,64,0,0.0,1,scanning
udp,192.168.1.190,193.108.88.128,51135,53,OTH,110,176,0.013349,2,normal
udp,192.168.1.190,128.63.2.53,26324,53,OTH,86,1217,0.308646,2,normal
tcp,192.168.1.30,192.168.1.190,33028,80,SYN,144,76,0.000276,3,ddos
udp,127.0.0.1,127.0.0.1,45263,53,OTH,156,361,0.000129,4,normal
tcp,192.168.1.32,192.168.1.180,13060,36452,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,37457,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.190,47646,80,ACK,662,2335,0.027805,12,injection
tcp,192.168.1.31,192.168.1.190,46868,80,ACK,612,2335,0.017886,11,injection
tcp,192.168.1.30,192.168.1.184,48448,443,SYN,144,76,1.3e-05,3,ddos
udp,192.168.1.79,239.255.255.250,36120,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,208.84.2.53,27469,53,OTH,117,271,0.02378,2,normal
udp,192.168.1.152,91.189.89.199,35298,123,OTH,92,92,1.325897,2,normal
tcp,192.168.1.30,192.168.1.190,58236,80,SYN,144,76,0.000258,3,ddos
tcp,192.168.1.32,192.168.1.180,61512,37227,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,41207,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,34005,53,OTH,218,386,0.000251,4,normal
tcp,192.168.1.30,192.168.1.152,4968,4968,SYN,6200,6200,0.250353,200,dos
tcp,192.168.1.30,192.168.1.184,48254,443,SYN,144,76,5e-06,3,ddos
udp,192.168.1.190,23.47.73.85,55670,53,OTH,96,157,0.18156,2,normal
tcp,192.168.1.32,192.168.1.180,16181,17807,SYN,64,0,0.0,1,scanning
tcp,192.168.1.30,192.168.1.190,33652,80,SYN,144,76,0.000544,3,ddos
udp,192.168.1.17,239.255.255.250,58889,1900,OTH,872,0,2.962487,4,injection
udp,192.168.1.190,40.90.4.201,55755,53,OTH,101,179,0.21275,2,normal
udp,192.168.1.190,204.74.101.1,63006,53,OTH,94,130,0.19042,2,password
udp,192.168.1.190,23.61.199.131,38066,53,OTH,122,140,0.180971,2,normal
tcp,192.168.1.30,192.168.1.193,4973,4973,SYN,6200,6200,0.1896,200,dos
udp,192.168.1.190,199.7.91.13,11792,53,OTH,145,825,0.032144,2,password
udp,192.168.1.79,192.168.1.195,34854,65082,OTH,364,0,0.0,1,ransomware
udp,192.168.1.190,209.112.113.33,54475,53,OTH,91,804,0.126416,2,password
udp,192.168.1.180,13.55.50.68,123,123,OTH,368,368,203.012462,8,password
udp,192.168.1.79,192.168.1.255,59002,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,199.7.83.42,11298,53,OTH,83,1211,0.232814,2,normal
udp,192.168.1.79,239.255.255.250,41051,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.32,192.168.1.195,64584,25490,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,44290,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.193,36566,21,SYN,76,62,1.7e-05,2,password
tcp,192.168.1.32,192.168.1.180,31270,44475,SYN,64,0,0.0,1,scanning
tcp,192.168.1.30,192.168.1.195,57738,30216,SYN,64,0,0.0,1,scanning
udp,192.168.1.190,192.228.79.201,48902,53,OTH,78,0,0.0,1,password
udp,192.168.1.30,192.168.1.1,34813,53,OTH,102,102,0.00215,2,ddos
udp,192.168.1.79,239.255.255.250,58916,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,57185,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.190,47054,80,ACK,601,2335,0.01142,11,injection
tcp,192.168.1.30,192.168.1.152,4975,4975,SYN,6200,6200,0.200451,200,dos
udp,192.168.1.35,192.168.1.1,34273,53,OTH,158,174,0.003171,4,xss
udp,192.168.1.152,192.168.1.190,40623,53,OTH,218,386,0.000314,4,normal
udp,192.168.1.180,192.168.1.190,47867,53,OTH,268,381,0.027497,4,injection
tcp,192.168.1.30,52.59.177.21,36194,80,ACK,617,13007,1.381721,17,injection
udp,192.168.1.79,239.255.255.250,57417,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,59609,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.79,57462,9197,ACK,586,7083,0.015328,14,dos
udp,192.168.1.195,239.255.255.250,59512,1900,OTH,2036,0,0.155866,12,dos
tcp,192.168.1.30,192.168.1.184,41308,443,SYN,144,76,2.4e-05,3,ddos
udp,192.168.1.79,192.168.1.255,51966,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.180,63454,486,SYN,64,0,0.0,1,scanning
tcp,192.168.1.195,192.168.1.1,57471,41952,ACK,997,4584,0.738474,22,dos
udp,192.168.1.17,239.255.255.250,59970,1900,OTH,868,0,2.979096,4,normal
tcp,192.168.1.30,192.168.1.180,10146,37667,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,192.168.1.255,45952,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,51078,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.152,38102,80,ACK,495,3924,0.002574,12,password
tcp,192.168.1.30,192.168.1.190,4970,4970,SYN,6200,6200,0.191351,200,dos
tcp,192.168.1.35,176.28.50.165,46108,80,ACK,2430,660,1.035142,12,xss
udp,192.168.1.190,95.100.168.130,35267,53,OTH,115,136,0.329439,2,normal
udp,192.168.1.190,192.42.177.30,14183,53,OTH,93,555,0.129436,2,ransomware
udp,192.168.1.79,239.255.255.250,52517,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.195,46708,80,ACK,473,1226,0.00958,9,password
udp,192.168.1.190,131.188.3.2,3759,53,OTH,97,1162,0.319517,2,injection
udp,192.168.1.79,192.168.1.255,40588,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.184,53674,21,SYN,76,62,1.6e-05,2,password
tcp,192.168.1.30,192.168.1.184,48298,443,SYN,144,76,0.000241,3,ddos
tcp,192.168.1.35,192.168.1.195,39572,80,ACK,693,1576,0.050382,11,xss
udp,172.17.10.8,239.255.255.250,65361,1900,OTH,179,0,0.0,1,normal
udp,192.168.1.190,184.26.160.131,61227,53,OTH,115,136,0.816383,2,normal
udp,192.168.1.152,192.168.1.190,43990,53,OTH,218,386,0.343849,4,normal
udp,192.168.1.79,192.168.1.255,39106,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,40108,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.17,239.255.255.250,55919,1900,OTH,868,0,3.020876,4,normal
tcp,192.168.1.35,176.28.50.165,47094,80,ACK,4125,726,1.139922,14,xss
other,172.17.7.81,239.255.255.250,0,0,OTH,112,0,0.517011,2,normal
udp,192.168.1.152,192.168.1.190,58748,53,OTH,218,386,0.000235,4,normal
udp,192.168.1.152,192.168.1.190,58933,53,OTH,218,386,0.000238,4,normal
udp,192.168.1.79,192.168.1.255,52617,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.35,192.168.1.190,50644,80,ACK,2928,1542,0.168578,11,xss
udp,192.168.1.30,192.168.1.1,57873,53,OTH,87,87,0.00229,2,ddos
udp,192.168.1.190,54.69.236.62,29934,53,OTH,98,269,0.212086,2,ransomware
udp,192.168.1.152,192.168.1.190,57438,53,OTH,218,386,0.000284,4,normal
udp,192.168.1.30,192.168.1.1,41652,53,OTH,79,111,0.002989,2,dos
udp,192.168.1.79,192.168.1.255,50906,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,52.59.177.21,36082,80,ACK,742,13007,1.433069,19,injection
tcp,192.168.1.30,192.168.1.190,53592,80,SYN,144,76,0.003231,3,ddos
udp,172.17.13.170,172.17.15.255,57621,57621,OTH,86,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,41990,53,OTH,218,386,0.000281,4,normal
tcp,192.168.1.30,18.195.161.8,4973,4973,SYN,12400,0,0.222184,200,dos
udp,192.168.1.30,192.168.1.1,46785,53,OTH,81,97,0.002605,2,dos
udp,192.168.1.79,192.168.1.255,35121,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.152,39524,80,ACK,501,811,0.001953,10,password
udp,192.168.1.190,203.119.95.53,10889,53,OTH,92,573,0.03014,2,password
udp,192.168.1.79,239.255.255.250,52674,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,49077,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,54134,80,SYN,144,76,0.000222,3,ddos
tcp,192.168.1.30,176.28.50.165,4970,4970,SYN,12400,62,0.323286,201,dos
udp,192.168.1.39,192.168.1.1,59686,53,OTH,158,174,1.4e-05,4,xss
udp,192.168.1.190,192.41.162.30,31469,53,OTH,89,888,0.245022,2,password
tcp,192.168.1.152,192.168.1.152,4841,4841,SYN,7440,0,0.234809,120,dos
tcp,192.168.1.32,192.168.1.195,15041,35228,SYN,64,0,0.0,1,scanning
udp,192.168.1.180,192.168.1.190,41829,53,OTH,69,144,0.01672,2,injection
udp,192.168.1.169,239.255.255.250,61638,1900,OTH,362,0,3.000721,2,ddos
udp,192.168.1.30,192.168.1.1,47961,53,OTH,81,97,0.00232,2,dos
udp,192.168.1.152,192.168.1.190,53268,53,OTH,218,386,0.000236,4,normal
tcp,192.168.1.30,52.59.177.21,35460,80,ACK,646,13007,1.628974,18,injection
tcp,192.168.1.30,192.168.1.184,42656,443,SYN,144,76,7e-06,3,ddos
tcp,192.168.1.35,192.168.1.190,50126,80,ACK,3192,1630,0.112021,11,xss
tcp,192.168.1.39,192.168.1.184,4842,4842,SYN,6200,0,0.217806,100,dos
tcp,192.168.1.35,192.168.1.190,50808,80,ACK,4068,1966,0.166283,13,xss
udp,192.168.1.30,192.168.1.1,58824,53,OTH,79,248,0.011326,2,dos
tcp,192.168.1.31,192.168.1.193,52848,21,SYN,76,62,0.000112,2,password
tcp,192.168.1.30,192.168.1.193,4969,4969,SYN,6200,6200,0.18245,200,dos
tcp,192.168.1.30,52.59.177.21,35926,80,ACK,689,13007,1.277595,18,injection
tcp,192.168.1.30,192.168.1.184,44348,21,SYN,76,62,1.7e-05,2,password
tcp,192.168.1.30,192.168.1.190,39208,80,ACK,568,4042,0.001925,13,password
udp,192.168.1.35,192.168.1.1,52831,53,OTH,158,174,0.008912,4,xss
udp,192.168.1.79,192.168.1.255,55927,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.39,18.194.169.124,41192,80,ACK,639,404,1.010708,10,xss
udp,192.168.1.180,192.168.1.190,40226,53,OTH,88,242,0.000447,2,password
udp,192.168.1.152,192.168.1.190,47063,53,OTH,218,386,0.000278,4,normal
tcp,192.168.1.31,192.168.1.190,48652,21,ACK,1252,1278,10.036547,33,password
tcp,192.168.1.30,192.168.1.190,4969,4969,SYN,6200,6200,0.193645,200,dos
tcp,192.168.1.30,192.168.1.190,53862,80,SYN,144,76,0.000436,3,ddos
udp,192.168.1.31,192.168.1.1,48282,53,OTH,140,140,0.006174,4,injection
udp,127.0.0.1,127.0.0.1,35553,53,OTH,156,361,0.000521,4,normal
udp,192.168.1.152,192.168.1.190,59897,53,OTH,218,386,0.000244,4,normal
tcp,192.168.1.30,52.59.177.21,35332,80,ACK,1354,13007,3.504646,22,injection
udp,192.168.1.79,239.255.255.250,34943,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.195,34950,55051,SYN,64,0,0.0,1,scanning
tcp,192.168.1.39,192.168.1.194,4836,4836,SYN,6200,0,0.211862,100,dos
tcp,192.168.1.30,192.168.1.184,44204,443,SYN,144,76,4e-06,3,ddos
tcp,192.168.1.31,192.168.1.152,49312,80,ACK,686,3924,0.067086,13,injection
udp,192.168.1.152,192.168.1.190,33118,53,OTH,218,386,0.103856,4,normal
udp,192.168.1.39,192.168.1.1,53171,53,OTH,158,174,0.003013,4,xss
udp,192.168.1.190,23.47.73.85,3386,53,OTH,98,114,0.182023,2,normal
udp,192.168.1.79,239.255.255.250,47449,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,37283,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,54789,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,192.26.92.30,38901,53,OTH,81,802,0.023491,2,normal
udp,192.168.1.79,192.168.1.255,41809,15600,OTH,79,0,0.0,1,injection
tcp,192.168.1.30,192.168.1.190,41074,80,ACK,583,3712,0.002882,13,password
udp,192.168.1.79,192.168.1.255,56197,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,38436,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,192.5.5.241,27906,53,OTH,82,855,0.0118,2,ransomware
udp,192.168.1.31,192.168.1.1,34605,53,OTH,162,178,0.003251,4,injection
udp,192.168.1.79,239.255.255.250,38091,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,48523,15600,OTH,79,0,0.0,1,normal
other,192.168.1.195,239.255.255.250,0,0,OTH,124,0,4.8e-05,2,injection
tcp,192.168.1.35,192.168.1.195,39182,80,ACK,720,3005,0.186365,11,xss
tcp,192.168.1.195,192.168.1.195,4970,4970,SYN,7440,0,0.199561,120,dos
tcp,192.168.1.32,192.168.1.180,46138,45351,SYN,64,0,0.0,1,scanning
tcp,192.168.1.31,192.168.1.152,48914,80,ACK,674,3924,0.056725,12,injection
udp,192.168.1.79,192.168.1.255,36910,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.190,192.41.162.30,47699,53,OTH,85,806,0.242742,2,normal
tcp,192.168.1.35,192.168.1.190,50820,80,ACK,3483,1771,0.137649,13,xss
udp,192.168.1.79,192.168.1.255,55512,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.190,33742,80,ACK,518,3422,0.008038,12,password
tcp,192.168.1.30,176.28.50.165,35990,80,ACK,625,2382,1.63694,12,injection
udp,192.168.1.190,91.189.91.139,53745,53,OTH,89,233,0.284295,2,normal
tcp,192.168.1.79,192.168.1.193,47909,2869,SYN,74,60,2.3e-05,2,ransomware
tcp,192.168.1.30,192.168.1.190,60824,80,SYN,144,76,1.1e-05,3,ddos
udp,192.168.1.31,192.168.1.1,41600,53,OTH,162,178,0.005232,4,injection
udp,192.168.1.152,192.168.1.190,49691,53,OTH,218,386,0.000261,4,normal
udp,192.168.1.79,192.168.1.255,35604,15600,OTH,79,0,0.0,1,normal
udp,127.0.0.1,127.0.0.1,42753,53,OTH,156,361,0.000165,4,normal
udp,192.168.1.79,192.168.1.255,49094,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,33994,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.195,192.168.1.79,50212,9197,ACK,442,706,0.01322,10,password
udp,192.168.1.190,216.239.32.109,65315,53,OTH,111,127,0.190817,2,normal
tcp,192.168.1.30,192.168.1.190,40818,80,ACK,503,997,0.002078,10,password
udp,192.168.1.17,239.255.255.250,53447,1900,OTH,868,0,2.259579,4,normal
udp,192.168.1.190,193.108.88.128,59219,53,OTH,122,140,0.023637,2,normal
udp,192.168.1.195,192.168.1.190,52349,53,OTH,93,541,3.125322,2,normal
udp,192.168.1.79,239.255.255.250,39965,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,60767,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.32,192.168.1.195,49401,53078,SYN,64,0,0.0,1,scanning
tcp,192.168.1.30,192.168.1.184,43226,443,SYN,144,76,4.1e-05,3,ddos
udp,192.168.1.79,239.255.255.250,59797,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.190,46742,80,ACK,571,931,0.012451,10,password
tcp,192.168.1.31,192.168.1.195,38602,80,ACK,473,1226,0.009904,9,password
tcp,192.168.1.30,192.168.1.180,37697,20841,SYN,64,0,0.0,1,scanning
udp,192.168.1.190,192.228.79.201,49701,53,OTH,72,1141,0.190714,2,normal
tcp,192.168.1.30,18.184.104.180,41860,80,ACK,989,13007,1.578428,19,injection
tcp,192.168.1.35,52.28.231.150,39230,80,ACK,607,404,0.967991,10,xss
tcp,192.168.1.152,35.244.179.255,38782,443,PSH,2810,2162,171.286943,39,normal
udp,192.168.1.152,192.168.1.190,58456,53,OTH,218,386,0.000231,4,normal
udp,192.168.1.190,37.209.192.2,60002,53,OTH,95,328,0.080826,2,normal
tcp,192.168.1.30,192.168.1.184,44952,21,SYN,76,62,1.7e-05,2,password
udp,192.168.1.190,205.251.198.61,9978,53,OTH,102,239,0.025539,2,normal
udp,192.168.1.79,192.168.1.255,33070,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.184,41272,443,SYN,144,76,3e-06,3,ddos
tcp,192.168.1.31,192.168.1.190,46924,80,ACK,987,2335,0.015147,11,injection
udp,192.168.1.152,192.168.1.190,53639,53,OTH,218,386,0.000268,4,normal
udp,192.168.1.79,192.168.1.255,52469,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.35,192.168.1.1,38975,53,OTH,158,174,0.000613,4,xss
udp,192.168.1.35,192.168.1.1,58424,53,OTH,158,174,0.002903,4,xss
tcp,192.168.1.35,192.168.1.195,38576,80,ACK,721,1576,0.053884,11,xss
udp,192.168.1.152,192.168.1.190,46611,53,OTH,218,386,0.000228,4,normal
tcp,192.168.1.30,192.168.1.180,40599,13340,SYN,64,0,0.0,1,scanning
tcp,192.168.1.30,192.168.1.180,6585,54078,SYN,64,0,0.0,1,scanning
tcp,192.168.1.39,176.28.50.165,41412,80,ACK,3096,660,1.099317,12,xss
tcp,192.168.1.32,192.168.1.195,12435,20393,SYN,64,0,0.0,1,scanning
udp,192.168.1.17,224.0.0.252,61685,5355,OTH,77,0,0.0,1,normal
tcp,192.168.1.30,192.168.1.190,40588,80,ACK,502,849,0.002193,10,password
udp,192.168.1.79,192.168.1.255,51718,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,60994,53,OTH,218,386,0.000279,4,normal
tcp,192.168.1.32,192.168.1.195,52779,10885,SYN,64,0,0.0,1,scanning
tcp,192.168.1.30,192.168.1.190,33862,80,SYN,144,76,0.000425,3,ddos
udp,192.168.1.79,192.168.1.255,58222,15600,OTH,158,0,4854.56564,2,normal
udp,192.168.1.79,239.255.255.250,43844,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,56969,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.180,192.0.32.59,55496,43,ACK,356,830,0.567911,10,ransomware
udp,192.168.1.190,205.251.194.154,8135,53,OTH,101,0,0.0,1,normal
udp,192.168.1.190,199.7.83.42,39461,53,OTH,86,1217,0.053021,2,normal
udp,127.0.0.1,127.0.0.1,52419,53,OTH,156,361,0.000126,4,normal
udp,192.168.1.17,239.255.255.250,62101,1900,OTH,651,0,2.999203,3,normal
udp,192.168.1.79,239.255.255.250,58052,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,36367,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,46185,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.17,239.255.255.250,65375,1900,OTH,868,0,3.070959,4,normal
other,192.168.1.195,239.255.255.250,0,0,OTH,1054,0,88876.49994,17,normal
udp,192.168.1.195,192.168.1.190,65036,53,OTH,73,541,1.079243,2,normal
udp,192.168.1.152,192.168.1.190,52270,53,OTH,218,386,0.000327,4,normal
udp,192.168.1.190,203.119.86.101,21721,53,OTH,92,423,0.022842,2,password
tcp,192.168.1.31,192.168.1.180,19253,1997,SYN,64,0,0.0,1,scanning
tcp,192.168.1.30,192.168.1.180,18533,33826,SYN,64,0,0.0,1,scanning
tcp,192.168.1.30,192.168.1.180,45214,17265,SYN,64,0,0.0,1,scanning
udp,192.168.1.79,239.255.255.250,40558,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.195,8.8.8.8,64938,53,OTH,93,277,0.050482,2,normal
tcp,192.168.1.30,192.168.1.195,7538,51871,SYN,64,0,0.0,1,scanning
tcp,192.168.1.180,202.46.190.12,36790,43,ACK,435,2742,0.140925,12,password
udp,192.168.1.79,239.255.255.250,40891,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.152,192.168.1.190,43361,53,OTH,218,386,0.00024,4,normal
tcp,192.168.1.31,192.168.1.152,49244,80,ACK,577,3924,0.094997,12,injection
udp,192.168.1.79,192.168.1.255,57655,15600,OTH,79,0,0.0,1,normal
tcp,192.168.1.31,192.168.1.190,46958,80,ACK,603,2335,0.013882,11,injection
tcp,192.168.1.193,192.168.1.193,80,4833,SYN,7440,0,0.250186,120,dos
udp,192.168.1.190,199.7.83.42,7474,53,OTH,86,1217,0.061636,2,normal
tcp,192.168.1.31,192.168.1.190,47162,80,ACK,615,2335,0.013199,11,injection
udp,192.168.1.180,192.168.1.190,60834,53,OTH,84,362,0.000751,2,password
udp,192.168.1.79,239.255.255.250,39098,15600,OTH,79,0,0.0,1,normal
udp,127.0.0.1,127.0.0.1,33791,53,OTH,156,361,0.000145,4,normal
other,172.17.8.238,224.0.0.251,0,0,OTH,56,0,0.0,1,normal
udp,192.168.1.79,192.168.1.255,41804,15600,OTH,79,0,0.0,1,normal
udp,192.168.1.79,239.255.255.250,40813,15600,OTH,79,0,0.0,1,normal
